Datetime,Open,High,Low,Close,Adj Close,Volume,Date
2023-12-17 00:00:00+00:00,2226.892578125,2231.739013671875,2225.32958984375,2225.32958984375,2225.32958984375,0,2023-12-17 00:00:00+00:00
2023-12-17 01:00:00+00:00,2224.38916015625,2229.995849609375,2217.63818359375,2222.946044921875,2222.946044921875,0,2023-12-17 01:00:00+00:00
2023-12-17 02:00:00+00:00,2221.479736328125,2227.64794921875,2210.848388671875,2210.848388671875,2210.848388671875,20195840,2023-12-17 02:00:00+00:00
2023-12-17 03:00:00+00:00,2211.908935546875,2218.28173828125,2210.938232421875,2213.568603515625,2213.568603515625,0,2023-12-17 03:00:00+00:00
2023-12-17 04:00:00+00:00,2214.292724609375,2220.268310546875,2214.146484375,2219.167724609375,2219.167724609375,0,2023-12-17 04:00:00+00:00
2023-12-17 05:00:00+00:00,2219.041259765625,2221.178955078125,2206.7255859375,2211.058349609375,2211.058349609375,34666496,2023-12-17 05:00:00+00:00
2023-12-17 06:00:00+00:00,2212.431640625,2214.544921875,2200.188720703125,2212.415283203125,2212.415283203125,100787712,2023-12-17 06:00:00+00:00
2023-12-17 07:00:00+00:00,2212.812744140625,2214.516357421875,2205.861083984375,2206.145751953125,2206.145751953125,0,2023-12-17 07:00:00+00:00
2023-12-17 08:00:00+00:00,2206.56494140625,2213.522705078125,2203.69970703125,2212.198974609375,2212.198974609375,33832960,2023-12-17 08:00:00+00:00
2023-12-17 09:00:00+00:00,2212.46923828125,2217.015625,2207.69677734375,2216.754150390625,2216.754150390625,6231552,2023-12-17 09:00:00+00:00
2023-12-17 10:00:00+00:00,2216.702880859375,2217.8095703125,2211.6171875,2214.327880859375,2214.327880859375,14434304,2023-12-17 10:00:00+00:00
2023-12-17 11:00:00+00:00,2214.08740234375,2215.787841796875,2208.91015625,2214.1044921875,2214.1044921875,3763200,2023-12-17 11:00:00+00:00
2023-12-17 12:00:00+00:00,2213.931640625,2217.398681640625,2210.232666015625,2215.531982421875,2215.531982421875,0,2023-12-17 12:00:00+00:00
2023-12-17 13:00:00+00:00,2215.488037109375,2215.6064453125,2205.34716796875,2208.10546875,2208.10546875,0,2023-12-17 13:00:00+00:00
2023-12-17 14:00:00+00:00,2208.0390625,2214.911865234375,2203.52099609375,2206.485595703125,2206.485595703125,138403328,2023-12-17 14:00:00+00:00
2023-12-17 15:00:00+00:00,2206.729736328125,2222.6689453125,2206.511962890625,2220.41650390625,2220.41650390625,73717760,2023-12-17 15:00:00+00:00
2023-12-17 16:00:00+00:00,2219.804443359375,2229.93798828125,2213.436279296875,2227.1865234375,2227.1865234375,2182144,2023-12-17 16:00:00+00:00
2023-12-17 17:00:00+00:00,2230.297607421875,2238.3984375,2222.435302734375,2222.435302734375,2222.435302734375,137617920,2023-12-17 17:00:00+00:00
2023-12-17 18:00:00+00:00,2224.206787109375,2233.802734375,2209.735595703125,2230.697021484375,2230.697021484375,155537920,2023-12-17 18:00:00+00:00
2023-12-17 19:00:00+00:00,2230.195556640625,2234.72509765625,2228.797607421875,2231.499267578125,2231.499267578125,0,2023-12-17 19:00:00+00:00
2023-12-17 20:00:00+00:00,2231.489990234375,2244.366455078125,2231.489990234375,2243.11572265625,2243.11572265625,81025024,2023-12-17 20:00:00+00:00
2023-12-17 21:00:00+00:00,2243.95751953125,2243.95751953125,2233.810546875,2237.465576171875,2237.465576171875,0,2023-12-17 21:00:00+00:00
2023-12-17 22:00:00+00:00,2237.5283203125,2237.5283203125,2212.716796875,2216.173828125,2216.173828125,0,2023-12-17 22:00:00+00:00
2023-12-17 23:00:00+00:00,2216.448974609375,2218.979736328125,2195.76171875,2197.544189453125,2197.544189453125,299451904,2023-12-17 23:00:00+00:00
2023-12-18 00:00:00+00:00,2195.341796875,2201.39111328125,2192.313720703125,2193.012939453125,2193.012939453125,192896512,2023-12-18 00:00:00+00:00
2023-12-18 01:00:00+00:00,2192.134033203125,2196.735595703125,2171.594970703125,2171.594970703125,2171.594970703125,284706304,2023-12-18 01:00:00+00:00
2023-12-18 02:00:00+00:00,2170.766845703125,2177.25048828125,2163.52490234375,2165.467529296875,2165.467529296875,145660416,2023-12-18 02:00:00+00:00
2023-12-18 03:00:00+00:00,2165.02685546875,2174.0673828125,2165.02685546875,2174.0673828125,2174.0673828125,51068416,2023-12-18 03:00:00+00:00
2023-12-18 04:00:00+00:00,2173.827392578125,2177.462646484375,2171.725341796875,2173.399658203125,2173.399658203125,42768384,2023-12-18 04:00:00+00:00
2023-12-18 05:00:00+00:00,2173.1787109375,2173.1787109375,2164.874267578125,2164.978759765625,2164.978759765625,0,2023-12-18 05:00:00+00:00
2023-12-18 06:00:00+00:00,2165.363037109375,2179.6953125,2165.234375,2178.274658203125,2178.274658203125,7428608,2023-12-18 06:00:00+00:00
2023-12-18 07:00:00+00:00,2178.108154296875,2181.7822265625,2165.88232421875,2165.88232421875,2165.88232421875,12101120,2023-12-18 07:00:00+00:00
2023-12-18 08:00:00+00:00,2167.31640625,2175.31982421875,2161.271728515625,2170.14501953125,2170.14501953125,91885056,2023-12-18 08:00:00+00:00
2023-12-18 09:00:00+00:00,2170.212646484375,2170.53662109375,2146.952880859375,2157.6767578125,2157.6767578125,359752704,2023-12-18 09:00:00+00:00
2023-12-18 10:00:00+00:00,2157.025634765625,2157.025634765625,2120.12744140625,2133.963134765625,2133.963134765625,749450240,2023-12-18 10:00:00+00:00
2023-12-18 11:00:00+00:00,2133.73388671875,2144.748779296875,2131.150146484375,2139.374755859375,2139.374755859375,248422400,2023-12-18 11:00:00+00:00
2023-12-18 12:00:00+00:00,2139.903076171875,2141.301025390625,2129.151123046875,2129.92578125,2129.92578125,61009920,2023-12-18 12:00:00+00:00
2023-12-18 13:00:00+00:00,2127.606689453125,2157.64208984375,2127.104248046875,2156.640625,2156.640625,224178176,2023-12-18 13:00:00+00:00
2023-12-18 14:00:00+00:00,2155.784912109375,2171.007080078125,2151.648193359375,2165.58203125,2165.58203125,123032576,2023-12-18 14:00:00+00:00
2023-12-18 15:00:00+00:00,2166.948486328125,2168.4111328125,2154.039794921875,2154.182373046875,2154.182373046875,61035520,2023-12-18 15:00:00+00:00
2023-12-18 16:00:00+00:00,2153.528076171875,2162.103759765625,2148.662841796875,2162.103759765625,2162.103759765625,30355456,2023-12-18 16:00:00+00:00
2023-12-18 17:00:00+00:00,2162.02294921875,2170.69189453125,2159.249267578125,2163.13818359375,2163.13818359375,0,2023-12-18 17:00:00+00:00
2023-12-18 18:00:00+00:00,2162.862060546875,2169.002197265625,2159.115234375,2167.924072265625,2167.924072265625,0,2023-12-18 18:00:00+00:00
2023-12-18 19:00:00+00:00,2169.072265625,2174.596435546875,2169.072265625,2174.46728515625,2174.46728515625,56860672,2023-12-18 19:00:00+00:00
2023-12-18 20:00:00+00:00,2174.44775390625,2186.81689453125,2168.468994140625,2185.572021484375,2185.572021484375,108000256,2023-12-18 20:00:00+00:00
2023-12-18 21:00:00+00:00,2185.260498046875,2216.235107421875,2184.9462890625,2215.974609375,2215.974609375,466049024,2023-12-18 21:00:00+00:00
2023-12-18 22:00:00+00:00,2216.169189453125,2221.3642578125,2210.618896484375,2212.154296875,2212.154296875,98798592,2023-12-18 22:00:00+00:00
2023-12-18 23:00:00+00:00,2212.15087890625,2222.019287109375,2212.15087890625,2217.146728515625,2217.146728515625,0,2023-12-18 23:00:00+00:00
